고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,본번,부번,건축물대장고유번호,기준년도,기준월,동코드,동명,토지대장면적,산정대지면적,건물전체연면적,건물산정연면적,주택가격,표준지여부,데이터기준일자
2826010600106870000,2826010600,인천광역시 서구 공촌동,1,일반,687,14,2826010600106870000,2020,01,0,0,322.5,141.55,573.77,251.82,330000000,N,2020-04-29
2826010600106870000,2826010600,인천광역시 서구 공촌동,1,일반,687,16,2826010600106870000,2020,01,1,0,646.4,100.8,651.15,107.29,182000000,N,2020-04-29
2826010600106870000,2826010600,인천광역시 서구 공촌동,1,일반,687,16,2826010600106870000,2020,01,2,0,646.4,0,89.7,0,0,N,2020-04-29
2826010600106880000,2826010600,인천광역시 서구 공촌동,1,일반,688,10,2826010600106880000,2020,01,0,0,147.9,90.13,215.04,131.04,140000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,0,2826010600106890000,2020,01,0,0,221.2,66.63,361.89,108.99,162000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,4,2826010600106890000,2020,01,0,0,349.8,82.17,494.97,116.25,130000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,5,2826010600106890000,2020,01,0,0,120.9,56.12,249.63,115.87,106000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,6,2826010600106890000,2020,01,0,0,195.7,195.7,417.4,417.4,471000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,7,2826010600106890000,2020,01,0,0,241.6,241.6,210.86,210.86,219000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,10,2826010600106890000,2020,01,0,0,207.5,207.5,443.9,443.9,460000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,15,2826010600106890000,2020,01,0,0,118.4,118.4,264.59,264.59,268000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,17,2826010600106890000,2020,01,0,0,141.9,141.9,221.19,221.19,267000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,18,2826010600106890000,2020,01,0,0,139.9,139.9,251.1,251.1,258000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,19,2826010600106890000,2020,01,0,0,197.2,197.2,392.97,392.97,393000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,21,2826010600106890000,2020,01,0,0,229.5,52.37,232.03,52.96,64800000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,24,2826010600106890000,2020,01,0,0,267.6,267.6,524.09,524.09,577000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,28,2826010600106890000,2020,01,0,0,330.6,66.62,494.84,99.72,126000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,30,2826010600106890000,2020,01,0,0,98.1,64.67,147.18,97.02,132000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,32,2826010600106890000,2020,01,0,0,789.9,329.05,431.27,229.67,552000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,35,2826010600106890000,2020,01,1,0,260.1,92.83,245.48,87.6,128000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,38,2826010600106890000,2020,01,0,0,196.3,196.3,393.35,393.35,392000000,N,2020-04-29
2826010600106890000,2826010600,인천광역시 서구 공촌동,1,일반,689,40,2826010600106890000,2020,01,0,0,202.8,202.8,232.16,232.16,319000000,N,2020-04-29
2826010600106900000,2826010600,인천광역시 서구 공촌동,1,일반,690,2,2826010600106900000,2020,01,0,0,212.2,212.2,459.56,459.56,429000000,N,2020-04-29
2826010600106900000,2826010600,인천광역시 서구 공촌동,1,일반,690,6,2826010600106900000,2020,01,0,0,182.4,129.98,362.43,258.27,317000000,N,2020-04-29
2826010600106900000,2826010600,인천광역시 서구 공촌동,1,일반,690,7,2826010600106900000,2020,01,0,0,158.8,113.81,305.53,218.97,299000000,N,2020-04-29
2826010600106950000,2826010600,인천광역시 서구 공촌동,1,일반,695,3,2826010600106950000,2020,01,0,0,248,248,497.16,497.16,451000000,N,2020-04-29
2826010600106950000,2826010600,인천광역시 서구 공촌동,1,일반,695,8,2826010600106950000,2020,01,0,0,224.5,224.5,492.08,492.08,410000000,N,2020-04-29
2826010600106950000,2826010600,인천광역시 서구 공촌동,1,일반,695,10,2826010600106950000,2020,01,0,0,248.1,248.1,511.65,511.65,459000000,N,2020-04-29
2826010600106950000,2826010600,인천광역시 서구 공촌동,1,일반,695,11,2826010600106950000,2020,01,0,0,247.6,247.6,511.65,511.65,459000000,N,2020-04-29
2826010600106950000,2826010600,인천광역시 서구 공촌동,1,일반,695,12,2826010600106950000,2020,01,0,0,248.7,185.6,587.54,438.48,427000000,N,2020-04-29
2826010600106960000,2826010600,인천광역시 서구 공촌동,1,일반,696,0,2826010600106960000,2020,01,0,0,492,127.82,1035.6,269.05,207000000,N,2020-04-29
2826010600106960000,2826010600,인천광역시 서구 공촌동,1,일반,696,14,2826010600106960000,2020,01,0,0,146.6,33,327.84,73.8,61500000,N,2020-04-29
2826010600106960000,2826010600,인천광역시 서구 공촌동,1,일반,696,15,2826010600106960000,2020,01,0,0,166.2,80.74,184.15,89.46,120000000,N,2020-04-29
2826010600106960000,2826010600,인천광역시 서구 공촌동,1,일반,696,18,2826010600106960000,2020,01,0,0,192.6,192.6,284.46,284.46,284000000,N,2020-04-29
2826010600106970000,2826010600,인천광역시 서구 공촌동,1,일반,697,8,2826010600106970000,2020,01,0,0,396.5,71.05,493.42,88.4,105000000,N,2020-04-29
2826010600106980000,2826010600,인천광역시 서구 공촌동,1,일반,698,1,2826010600106980000,2020,01,0,0,164.3,164.3,296.37,296.37,294000000,N,2020-04-29
2826010600106980000,2826010600,인천광역시 서구 공촌동,1,일반,698,4,2826010600106980000,2020,01,0,0,155.9,101.43,254.21,165.4,189000000,N,2020-04-29
2826010600106990000,2826010600,인천광역시 서구 공촌동,1,일반,699,7,2826010600106990000,2020,01,0,0,271.7,67.93,585.04,146.26,139000000,N,2020-04-29
2826010600106990000,2826010600,인천광역시 서구 공촌동,1,일반,699,9,2826010600106990000,2020,01,0,0,235.5,106.89,204.56,92.86,141000000,N,2020-04-29
2826010600107020000,2826010600,인천광역시 서구 공촌동,1,일반,702,0,2826010600107020000,2020,01,0,0,243.6,51.57,625.82,132.48,110000000,N,2020-04-29
2826010600107020000,2826010600,인천광역시 서구 공촌동,1,일반,702,2,2826010600107020000,2020,01,0,0,199.2,128.54,373.37,240.94,213000000,N,2020-04-29
2826010600107020000,2826010600,인천광역시 서구 공촌동,1,일반,702,3,2826010600107020000,2020,01,0,0,265.1,161.07,492.22,299.08,279000000,N,2020-04-29
2826010600107020000,2826010600,인천광역시 서구 공촌동,1,일반,702,7,2826010600107020000,2020,01,0,0,247.1,56.59,494.73,113.3,82100000,N,2020-04-29
2826010600107020000,2826010600,인천광역시 서구 공촌동,1,일반,702,9,2826010600107020000,2020,01,0,0,152,93.36,226.56,139.16,130000000,N,2020-04-29
2826010600107020000,2826010600,인천광역시 서구 공촌동,1,일반,702,10,2826010600107020000,2020,01,0,0,393.3,77.83,763.35,151.04,93500000,N,2020-04-29
2826010600107030000,2826010600,인천광역시 서구 공촌동,1,일반,703,7,2826010600107030000,2020,01,0,0,414.1,245.77,491.51,291.73,363000000,N,2020-04-29
2826010600107040000,2826010600,인천광역시 서구 공촌동,1,일반,704,3,2826010600107040000,2020,01,0,0,210,210,268.56,268.56,239000000,N,2020-04-29
2826010600107040000,2826010600,인천광역시 서구 공촌동,1,일반,704,6,2826010600107040000,2020,01,0,0,415.7,76.03,832.98,152.36,138000000,N,2020-04-29
2826010600107050000,2826010600,인천광역시 서구 공촌동,1,일반,705,2,2826010600107050000,2020,01,0,0,253.2,253.2,573.52,573.52,522000000,N,2020-04-29
2826010600107050000,2826010600,인천광역시 서구 공촌동,1,일반,705,3,2826010600107050000,2020,01,0,0,281.6,281.6,536.78,536.78,501000000,N,2020-04-29
2826010600107050000,2826010600,인천광역시 서구 공촌동,1,일반,705,5,2826010600107050000,2020,01,0,0,228.1,228.1,528.46,528.46,457000000,N,2020-04-29
2826010600107050000,2826010600,인천광역시 서구 공촌동,1,일반,705,8,2826010600107050000,2020,01,0,0,231,231,195.35,195.35,298000000,N,2020-04-29
2826010600107050000,2826010600,인천광역시 서구 공촌동,1,일반,705,10,2826010600107050000,2020,01,0,0,210,210,506.94,506.94,427000000,N,2020-04-29
2826010600107070000,2826010600,인천광역시 서구 공촌동,1,일반,707,2,2826010600107070000,2020,01,1,0,307,228.44,750.16,558.21,675000000,N,2020-04-29
2826010600107070000,2826010600,인천광역시 서구 공촌동,1,일반,707,4,2826010600107070000,2020,01,0,0,277.8,80.95,475.6,138.58,152000000,N,2020-04-29
2826010600107070000,2826010600,인천광역시 서구 공촌동,1,일반,707,5,2826010600107070000,2020,01,0,0,382.8,168.97,393.95,173.87,272000000,N,2020-04-29
2826010600107070000,2826010600,인천광역시 서구 공촌동,1,일반,707,6,2826010600107070000,2020,01,0,0,237.5,237.5,427.86,427.86,447000000,N,2020-04-29
2826010600107070000,2826010600,인천광역시 서구 공촌동,1,일반,707,7,2826010600107070000,2020,01,0,0,273.1,189.78,489.72,340.32,410000000,N,2020-04-29
2826010600107070000,2826010600,인천광역시 서구 공촌동,1,일반,707,12,2826010600107070000,2020,01,10,0,187.5,187.5,345.87,345.87,339000000,N,2020-04-29
2826010600107080000,2826010600,인천광역시 서구 공촌동,1,일반,708,5,2826010600107080000,2020,01,0,0,216.7,73.22,383.41,129.56,123000000,N,2020-04-29
2826010600107080000,2826010600,인천광역시 서구 공촌동,1,일반,708,6,2826010600107080000,2020,01,0,0,141.3,84.21,202.76,120.84,144000000,N,2020-04-29
2826010600107080000,2826010600,인천광역시 서구 공촌동,1,일반,708,7,2826010600107080000,2020,01,0,0,180.9,180.9,395.96,395.96,362000000,N,2020-04-29
2826010600107090000,2826010600,인천광역시 서구 공촌동,1,일반,709,7,2826010600107090000,2020,01,0,0,338.5,338.5,174.6,174.6,395000000,N,2020-04-29
2826010600107090000,2826010600,인천광역시 서구 공촌동,1,일반,709,13,2826010600107090000,2020,01,0,0,219,138.56,346.84,219.46,255000000,N,2020-04-29
2826010600107090000,2826010600,인천광역시 서구 공촌동,1,일반,709,14,2826010600107090000,2020,01,0,0,336,336,659.18,659.18,570000000,N,2020-04-29
2826010600107100000,2826010600,인천광역시 서구 공촌동,1,일반,710,0,2826010600107100000,2020,01,0,0,181,45.77,431.16,109.03,103000000,N,2020-04-29
2826010600107100000,2826010600,인천광역시 서구 공촌동,1,일반,710,6,2826010600107100000,2020,01,0,0,319.1,142,712.19,316.94,301000000,N,2020-04-29
2826010600107100000,2826010600,인천광역시 서구 공촌동,1,일반,710,7,2826010600107100000,2020,01,0,0,270.7,49.73,733.87,134.84,121000000,N,2020-04-29
2826010600107100000,2826010600,인천광역시 서구 공촌동,1,일반,710,13,2826010600107100000,2020,01,0,0,120.8,120.8,191.16,191.16,150000000,N,2020-04-29
2826010600107100000,2826010600,인천광역시 서구 공촌동,1,일반,710,16,2826010600107100000,2020,01,0,0,170.5,170.5,267.64,267.64,210000000,N,2020-04-29
2826010600107100000,2826010600,인천광역시 서구 공촌동,1,일반,710,17,2826010600107100000,2020,01,0,0,360.7,260.25,901.98,650.81,725000000,N,2020-04-29
2826010600107110000,2826010600,인천광역시 서구 공촌동,1,일반,711,0,2826010600107110000,2020,01,0,0,187.9,38.01,491.43,99.42,97000000,N,2020-04-29
2826010600107110000,2826010600,인천광역시 서구 공촌동,1,일반,711,1,2826010600107110000,2020,01,0,0,200,69.58,292.99,101.93,140000000,N,2020-04-29
2826010600107110000,2826010600,인천광역시 서구 공촌동,1,일반,711,2,2826010600107110000,2020,01,0,0,201.6,40.32,490.2,98.04,88700000,N,2020-04-29
2826010600107110000,2826010600,인천광역시 서구 공촌동,1,일반,711,13,2826010600107110000,2020,01,0,0,563.4,87.44,1205.86,187.18,195000000,N,2020-04-29
2826010600107110000,2826010600,인천광역시 서구 공촌동,1,일반,711,18,2826010600107110000,2020,01,0,0,295.9,242.19,411.32,336.68,377000000,N,2020-04-29
2826010600107110000,2826010600,인천광역시 서구 공촌동,1,일반,711,23,2826010600107110000,2020,01,0,0,155.3,30.63,310.38,61.2,70400000,N,2020-04-29
2826010600107110000,2826010600,인천광역시 서구 공촌동,1,일반,711,25,2826010600107110000,2020,01,0,0,179.7,87.46,403.29,196.29,174000000,N,2020-04-29
2826010600107110000,2826010600,인천광역시 서구 공촌동,1,일반,711,26,2826010600107110000,2020,01,0,0,244.6,244.6,529.25,529.25,475000000,N,2020-04-29
2826010600107120000,2826010600,인천광역시 서구 공촌동,1,일반,712,6,2826010600107120000,2020,01,0,0,208.6,208.6,449.48,449.48,348000000,N,2020-04-29
2826010600107120000,2826010600,인천광역시 서구 공촌동,1,일반,712,8,2826010600107120000,2020,01,0,0,214.4,154.45,417.78,300.96,299000000,N,2020-04-29
2826010600107120000,2826010600,인천광역시 서구 공촌동,1,일반,712,17,2826010600107120000,2020,01,0,0,388.5,287.72,379.68,281.18,381000000,N,2020-04-29
2826010600107260000,2826010600,인천광역시 서구 공촌동,1,일반,726,4,2826010600107260000,2020,01,0,0,176.5,48.98,279.02,77.42,103000000,N,2020-04-29
2826010600107270000,2826010600,인천광역시 서구 공촌동,1,일반,727,3,2826010600107270000,2020,01,0,0,183.1,163.53,305.4,272.76,290000000,N,2020-04-29
2826010600107270000,2826010600,인천광역시 서구 공촌동,1,일반,727,5,2826010600107270000,2020,01,0,0,311,145.86,628.08,294.58,266000000,N,2020-04-29
2826010600107270000,2826010600,인천광역시 서구 공촌동,1,일반,727,7,2826010600107270000,2020,01,0,0,383.2,49.55,1618.95,209.25,144000000,N,2020-04-29
2826010600107270000,2826010600,인천광역시 서구 공촌동,1,일반,727,9,2826010600107270000,2020,01,0,0,303.7,303.7,501.12,501.12,478000000,N,2020-04-29
2826010600107300000,2826010600,인천광역시 서구 공촌동,1,일반,730,1,2826010600107300000,2020,01,0,0,172.3,44.69,533,138.24,83600000,N,2020-04-29
2826010600107300000,2826010600,인천광역시 서구 공촌동,1,일반,730,4,2826010600107300000,2020,01,0,0,202.9,132.96,314.97,206.4,244000000,N,2020-04-29
2826010600107310000,2826010600,인천광역시 서구 공촌동,1,일반,731,6,2826010600107310000,2020,01,0,0,195,195,325.53,325.53,385000000,N,2020-04-29
2826010600107330000,2826010600,인천광역시 서구 공촌동,1,일반,733,2,2826010600107330000,2020,01,0,0,578.6,60.35,813.12,84.84,95700000,N,2020-04-29
2826010600107360000,2826010600,인천광역시 서구 공촌동,1,일반,736,1,2826010600107360000,2020,01,0,0,249.9,249.9,520.66,520.66,486000000,N,2020-04-29
2826010600107360000,2826010600,인천광역시 서구 공촌동,1,일반,736,2,2826010600107360000,2020,01,0,0,147.9,113.82,343.64,264.48,234000000,N,2020-04-29
2826010600107360000,2826010600,인천광역시 서구 공촌동,1,일반,736,7,2826010600107360000,2020,01,0,0,277,188.53,490.45,333.8,348000000,N,2020-04-29
2826010600107360000,2826010600,인천광역시 서구 공촌동,1,일반,736,8,2826010600107360000,2020,01,0,0,246,246,530.91,530.91,476000000,N,2020-04-29
2826010600107370000,2826010600,인천광역시 서구 공촌동,1,일반,737,2,2826010600107370000,2020,01,0,0,226.8,167.74,492.65,364.35,315000000,N,2020-04-29
2826010600107370000,2826010600,인천광역시 서구 공촌동,1,일반,737,14,2826010600107370000,2020,01,0,0,189.2,189.2,392.48,392.48,366000000,N,2020-04-29
2826010600107370000,2826010600,인천광역시 서구 공촌동,1,일반,737,16,2826010600107370000,2020,01,0,0,442.1,183.29,194.52,80.64,183000000,N,2020-04-29
2826010600107380000,2826010600,인천광역시 서구 공촌동,1,일반,738,2,2826010600107380000,2020,01,0,0,103.4,103.4,184.35,184.35,162000000,N,2020-04-29
2826010600107380000,2826010600,인천광역시 서구 공촌동,1,일반,738,5,2826010600107380000,2020,01,0,0,133.8,89.2,235.56,157.04,164000000,N,2020-04-29
2826010600107390000,2826010600,인천광역시 서구 공촌동,1,일반,739,1,2826010600107390000,2020,01,0,0,517.2,356.25,971.21,668.95,791000000,N,2020-04-29
2826010600107390000,2826010600,인천광역시 서구 공촌동,1,일반,739,3,2826010600107390000,2020,01,0,0,228.8,108.77,453.51,215.59,196000000,N,2020-04-29
2826010600107390000,2826010600,인천광역시 서구 공촌동,1,일반,739,4,2826010600107390000,2020,01,0,0,263.6,80.71,492.02,150.65,175000000,N,2020-04-29
2826010600107390000,2826010600,인천광역시 서구 공촌동,1,일반,739,6,2826010600107390000,2020,01,0,0,141.3,64.74,248.62,113.91,135000000,N,2020-04-29
2826010600107390000,2826010600,인천광역시 서구 공촌동,1,일반,739,7,2826010600107390000,2020,01,0,0,241.4,60.45,492.85,123.41,128000000,N,2020-04-29
2826010600107390000,2826010600,인천광역시 서구 공촌동,1,일반,739,8,2826010600107390000,2020,01,0,0,746.4,129.8,1602.18,278.63,250000000,N,2020-04-29
2826010600107390000,2826010600,인천광역시 서구 공촌동,1,일반,739,10,2826010600107390000,2020,01,0,0,313.8,234,620.55,462.74,542000000,N,2020-04-29
2826010600107390000,2826010600,인천광역시 서구 공촌동,1,일반,739,11,2826010600107390000,2020,01,0,0,345,268.27,729,566.85,646000000,N,2020-04-29
2826010600107400000,2826010600,인천광역시 서구 공촌동,1,일반,740,6,2826010600107400000,2020,01,0,0,153.9,49.99,269.55,87.55,103000000,N,2020-04-29
2826010600107400000,2826010600,인천광역시 서구 공촌동,1,일반,740,9,2826010600107400000,2020,01,0,0,235.2,161.75,447.26,307.59,391000000,N,2020-04-29
2826010600107400000,2826010600,인천광역시 서구 공촌동,1,일반,740,10,2826010600107400000,2020,01,0,0,158.2,158.2,374.68,374.68,335000000,N,2020-04-29
2826010600107400000,2826010600,인천광역시 서구 공촌동,1,일반,740,13,2826010600107400000,2020,01,0,0,398.8,149.27,802.9,300.53,296000000,N,2020-04-29
